Naive: 3.811567 s
Searching through approximately 10^{6.02} configurations.../home/jirka/.local/lib/python3.11/site-packages/opentuner/search/driver.py:183: SAWarning: Object of type <DesiredResult> not in session, add operation along 'TuningRun.desired_results' will not proceed
  self.session.flush()  # populate configuration_id
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 22, 'J_BLOCK_SIZE': 62, 'TRANSPOSE_A': True, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 6}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 52, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 13}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 45, 'J_BLOCK_SIZE': 15, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 29, 'TRANSPOSE_A': False}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 15, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'J_BLOCK_SIZE': 50, 'K_BLOCK_SIZE': 54}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 26, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'J_BLOCK_SIZE': 37, 'K_BLOCK_SIZE': 24}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 41, 'TRANSPOSE_A': True, 'TRANSPOSE_B': True, 'J_BLOCK_SIZE': 22, 'K_BLOCK_SIZE': 58}
Success: time=0.871156 s on  {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 45}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 50, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 3}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 27, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 3}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 31, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 3}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 39, 'J_BLOCK_SIZE': 18, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 26, 'TRANSPOSE_A': False}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 24, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 3}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 25, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': True, 'TRANSPOSE_B': True, 'K_BLOCK_SIZE': 3}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 59, 'TRANSPOSE_A': True, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 1}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 41, 'J_BLOCK_SIZE': 17, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 27, 'TRANSPOSE_A': False}
Success: time=0.265606 s on  {'I_BLOCK_SIZE': 7, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 3}
Success: time=0.560186 s on  {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 14, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 3}
Success: time=0.262486 s on  {'I_BLOCK_SIZE': 7, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 3}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 23, 'TRANSPOSE_A': True, 'TRANSPOSE_B': False, 'J_BLOCK_SIZE': 60, 'K_BLOCK_SIZE': 62}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 44, 'J_BLOCK_SIZE': 17, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 30, 'TRANSPOSE_A': False}
Success: time=2.612788 s on  {'I_BLOCK_SIZE': 1, 'TRANSPOSE_A': True, 'TRANSPOSE_B': True, 'J_BLOCK_SIZE': 6, 'K_BLOCK_SIZE': 4}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 39, 'TRANSPOSE_A': True, 'TRANSPOSE_B': False, 'J_BLOCK_SIZE': 34, 'K_BLOCK_SIZE': 35}
[    72s]    INFO opentuner.search.plugin.DisplayPlugin: tests=144, best #112, cost time=0.2119, found by NormalGreedyMutation
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 27, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 55}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 61, 'J_BLOCK_SIZE': 39, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 3}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': True, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 50}
Success: time=0.213875 s on  {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 10}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 43, 'J_BLOCK_SIZE': 17, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 29, 'TRANSPOSE_A': False}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 55, 'TRANSPOSE_A': True, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 3}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 26, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 3}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 32, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': True, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 3}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 40, 'J_BLOCK_SIZE': 17, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 26, 'TRANSPOSE_A': False}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 15, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 59}
Success: time=0.207971 s on  {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 39, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 3}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 25, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 14}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 32}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 25}
Success: time=1.483349 s on  {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': True, 'K_BLOCK_SIZE': 12}
Success: time=0.388669 s on  {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 21, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 41, 'J_BLOCK_SIZE': 54, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 13, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Success: time=0.956507 s on  {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 28}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 47, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 26, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 38, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': True, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Success: time=0.331315 s on  {'I_BLOCK_SIZE': 5, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 27, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': True, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Success: time=1.78338 s on  {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 3, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Success: time=0.86366 s on  {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 63}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 50, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 31}
[    82s]    INFO opentuner.search.plugin.DisplayPlugin: tests=172, best #156, cost time=0.2080, found by UniformGreedyMutation
Success: time=0.306674 s on  {'I_BLOCK_SIZE': 7, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 44, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 54}
Success: time=1.540786 s on  {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': True, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 43, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 48}
Success: time=0.944284 s on  {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 35}
Success: time=0.232496 s on  {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 5}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 40, 'J_BLOCK_SIZE': 35, 'TRANSPOSE_A': False, 'TRANSPOSE_B': True, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 63, 'TRANSPOSE_A': True, 'TRANSPOSE_B': True, 'J_BLOCK_SIZE': 41, 'K_BLOCK_SIZE': 24}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 3, 'TRANSPOSE_A': True, 'TRANSPOSE_B': False, 'J_BLOCK_SIZE': 36, 'K_BLOCK_SIZE': 14}
Success: time=2.008202 s on  {'I_BLOCK_SIZE': 20, 'TRANSPOSE_A': False, 'TRANSPOSE_B': True, 'J_BLOCK_SIZE': 48, 'K_BLOCK_SIZE': 9}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 27, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'J_BLOCK_SIZE': 56, 'K_BLOCK_SIZE': 17}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 41}
Success: time=0.234653 s on  {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': True, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 30, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 48}
Success: time=0.195768 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 48, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Success: time=0.367564 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 21, 'TRANSPOSE_A': True, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Success: time=1.571235 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': True, 'K_BLOCK_SIZE': 12}
Success: time=0.200536 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 56, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
[    93s]    INFO opentuner.search.plugin.DisplayPlugin: tests=192, best #182, cost time=0.1958, found by UniformGreedyMutation
Success: time=1.528062 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': True, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 38, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 34}
Success: time=0.211222 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': True, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 25}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 11, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 11, 'J_BLOCK_SIZE': 31, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Success: time=0.213083 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': True, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 58, 'J_BLOCK_SIZE': 42, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Success: time=0.208735 s on  {'I_BLOCK_SIZE': 28, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': True, 'K_BLOCK_SIZE': 44}
Success: time=0.879506 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 18}
Success: time=0.244117 s on  {'I_BLOCK_SIZE': 14, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Success: time=1.519132 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': True, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 63, 'TRANSPOSE_A': False, 'TRANSPOSE_B': True, 'K_BLOCK_SIZE': 12}
Success: time=0.207864 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 3}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 61, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Success: time=0.205397 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 14}
Success: time=1.526378 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': True, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 62, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 9, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 64, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': True, 'TRANSPOSE_B': True, 'K_BLOCK_SIZE': 12}
Success: time=0.204952 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 15}
Success: time=1.446179 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': True, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 63, 'TRANSPOSE_A': False, 'TRANSPOSE_B': True, 'K_BLOCK_SIZE': 12}
[   105s]    INFO opentuner.search.plugin.DisplayPlugin: tests=216, best #182, cost time=0.1958, found by UniformGreedyMutation
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 22}
Success: time=0.225769 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': True, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Success: time=0.221701 s on  {'I_BLOCK_SIZE': 20, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Success: time=1.779991 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 3, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Success: time=0.900741 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': True, 'TRANSPOSE_B': True, 'K_BLOCK_SIZE': 36}
Success: time=0.889346 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 28}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 22}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 2, 'TRANSPOSE_A': True, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 57}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 6, 'TRANSPOSE_A': True, 'TRANSPOSE_B': True, 'J_BLOCK_SIZE': 27, 'K_BLOCK_SIZE': 22}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 19, 'TRANSPOSE_A': True, 'TRANSPOSE_B': False, 'J_BLOCK_SIZE': 39, 'K_BLOCK_SIZE': 7}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 21, 'TRANSPOSE_A': False, 'TRANSPOSE_B': True, 'J_BLOCK_SIZE': 15, 'K_BLOCK_SIZE': 55}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 11, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'J_BLOCK_SIZE': 63, 'K_BLOCK_SIZE': 35}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 29, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': True, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 29, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Success: time=0.884701 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 18}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 59, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 56, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 17}
Success: time=0.392767 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': True, 'K_BLOCK_SIZE': 20}
Success: time=1.494496 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': True, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 57, 'J_BLOCK_SIZE': 63, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Success: time=0.304027 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 16, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Success: time=0.896398 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 24}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 23}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 50, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 40}
[   116s]    INFO opentuner.search.plugin.DisplayPlugin: tests=240, best #182, cost time=0.1958, found by UniformGreedyMutation
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 49}
Success: time=1.504454 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': True, 'K_BLOCK_SIZE': 12}
Success: time=0.879988 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 6, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Success: time=0.237662 s on  {'I_BLOCK_SIZE': 18, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 49, 'TRANSPOSE_A': False, 'TRANSPOSE_B': True, 'J_BLOCK_SIZE': 5, 'K_BLOCK_SIZE': 10}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 35, 'TRANSPOSE_A': False, 'TRANSPOSE_B': True, 'J_BLOCK_SIZE': 2, 'K_BLOCK_SIZE': 53}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 28, 'TRANSPOSE_A': True, 'TRANSPOSE_B': False, 'J_BLOCK_SIZE': 61, 'K_BLOCK_SIZE': 7}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 50, 'TRANSPOSE_A': True, 'TRANSPOSE_B': False, 'J_BLOCK_SIZE': 57, 'K_BLOCK_SIZE': 14}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 53, 'TRANSPOSE_A': True, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 62, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
Error: block sizes do not divide matrix dimensions on {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 22}
Success: time=0.417 s on  {'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 56, 'TRANSPOSE_A': True, 'TRANSPOSE_B': True, 'K_BLOCK_SIZE': 12}
[   121s]    INFO opentuner.search.plugin.DisplayPlugin: tests=252, best #182, cost time=0.1958, found by UniformGreedyMutation
Optimal configuration written to mmm_final_config.json:{'I_BLOCK_SIZE': 63, 'J_BLOCK_SIZE': 60, 'TRANSPOSE_A': False, 'TRANSPOSE_B': False, 'K_BLOCK_SIZE': 12}
